Character/Name/ArtanisUI,亞坦尼斯=0
VoiceOver/iNcontrolA/NukeReady01,Finished a big boomer.=4404
VoiceOver/iNcontrolA/PlaceInPowerField00,You must place that in a power field.=4405
VoiceOver/iNcontrolA/PlaceInPowerField01,Put it in the blue stuff.=4406
VoiceOver/iNcontrolA/PylonUnderAttack00,Our pylon's under attack.=4407
VoiceOver/iNcontrolA/PylonUnderAttack01,Pylon is being roughed up.=4408
VoiceOver/iNcontrolA/QueenDeployed00,A new queen has emerged!=4409
VoiceOver/iNcontrolA/QueenDeployed01,You made another queen! Nice!=4410
VoiceOver/iNcontrolA/ResearchComplete00,Research complete.=4411
VoiceOver/iNcontrolA/ResearchComplete01,Finished learnin'.=4412
VoiceOver/iNcontrolA/SalvageComplete00,Salvaging operation complete.=4413
VoiceOver/iNcontrolA/SalvageComplete01,Your bunker economy is done.=4414
VoiceOver/iNcontrolA/StartGame00,Good luck and have fun! You're gonna need it.=4415
VoiceOver/iNcontrolA/StartGame01,Good luck, have fun, and uh... beat 'em.  Probably. /// Good luck, have fun, and uh... beat 'em.  Probably.=4416
VoiceOver/iNcontrolA/ThorRepaired00,Thor repair sequence is completed.=4417
VoiceOver/iNcontrolA/ThorRepaired01,Thor done not dying.=4418
VoiceOver/iNcontrolA/Transmission00,Incoming transmission.=4419
VoiceOver/iNcontrolA/Transmission01,A collect call for you.=4420
VoiceOver/iNcontrolA/TumorUnderAttack00,A creep tumor is under attack.=4421
VoiceOver/iNcontrolA/TumorUnderAttack01,Oh my gosh, they're attacking our creep tumors.=4422
VoiceOver/iNcontrolA/UpgradeComplete00,Upgrade complete.=4423
VoiceOver/iNcontrolA/UpgradeComplete01,Your upgrade is done.=4424
VoiceOver/iNcontrolA/WarpInComplete00,Warp in complete.=4425
VoiceOver/iNcontrolA/WarpInComplete01,Poof! Done warpin'.=4426
VoiceOver/iNcontrolA/WorkersUnderAttack00,Our SCVs are under attack.  =4427
VoiceOver/iNcontrolA/WorkersUnderAttack01,SCVs! They're under attack!=4428
VoiceOver/iNcontrolA/WorkersUnderAttackProtoss00,They're attacking our cute little probes!=4429
VoiceOver/iNcontrolA/WorkersUnderAttackProtoss01,Not the probes!=4430
VoiceOver/iNcontrolA/WorkersUnderAttackZerg00,Our drones are under attack!=4431
VoiceOver/iNcontrolA/WorkersUnderAttackZerg01,Our drones are in need of a hero!=4432
VoiceOver/scboyA/AddOnComplete00,附属建筑搭建完成。=4433
VoiceOver/scboyA/AddOnComplete01,附属建筑已就绪！=4434
VoiceOver/scboyA/AllyBaseUnderAttack00,哎，盟友的基地要被推平啦！=4435
VoiceOver/scboyA/AllyBaseUnderAttack01,盟友的基地情况很危险。=4436
VoiceOver/scboyA/AllyUnderAttack00,你的盟友遭到攻击！=4437
VoiceOver/scboyA/AllyUnderAttack01,你的好兄弟被干了， 不拉一把吗？=4438
VoiceOver/scboyA/AllyUnderAttack02,你的盟友正在交战，你就光看着吗？=4439
VoiceOver/scboyA/BadLZ00,无法接受的着陆区。=4440
VoiceOver/scboyA/BadLZ01,这个区域无法降落。=4441
VoiceOver/scboyA/BaseUnderAttack00,"基地被干了！" "赶紧看一下嘛。"=4442
VoiceOver/scboyA/BaseUnderAttack01,他们在打基地！！！=4443
VoiceOver/scboyA/BaseUnderAttack02,基地被打啦 不要慌！=4444
VoiceOver/scboyA/BaseUnderAttack03,基地被打啦！ 只能换家啦！=4445
VoiceOver/scboyA/BuildError00,不能在那里建造！=4446
VoiceOver/scboyA/BuildError01,这里不能造东西。=4447
VoiceOver/scboyA/BuildError02,换个地方试试。 =4448
VoiceOver/scboyA/BuildErrorProtoss00,这里不能刷兵，懂吗？=4449
VoiceOver/scboyA/BuildErrorProtoss01,没能量场是不能刷兵的。 =4450
VoiceOver/scboyA/BuildErrorProtoss02,这里没有能量场，不能传兵。=4451
VoiceOver/scboyA/BuildErrorZerg00,你不能那么做。=4452
VoiceOver/scboyA/BuildErrorZerg01,那里不能建造。=4453
VoiceOver/scboyA/CalldownLaunch00,"原子弹来啦！" "GG..."=4454
VoiceOver/scboyA/CalldownLaunch01,看到红点了吗？那个是原子弹！=4455
VoiceOver/scboyA/CalldownLaunch02,侦测到在途的聚变打击。=4456
VoiceOver/scboyA/CalldownLaunch03,对面不想理你，并朝你扔出了聚变打击。=4457
VoiceOver/scboyA/CommandCenterUpgraded00,基地升级完毕，我好爽啊！=4458
VoiceOver/scboyA/CommandCenterUpgraded01,你的指挥中心变得更高级了。=4459
VoiceOver/scboyA/ConstructInterrupt00,喂，你的SCV好像被干扰了。=4460
VoiceOver/scboyA/ConstructInterrupt01,你的SCV好像被什么妨碍了。=4461
VoiceOver/scboyA/Countdown00,五......四......三......二......一......=4462
VoiceOver/scboyA/EndGame00,GG！=4463
VoiceOver/scboyA/EvolutionComplete00,"升级完成" "O yeah。"=4464
VoiceOver/scboyA/EvolutionComplete01,有项升级好了！=4465
VoiceOver/scboyA/EvolutionComplete02,这项升级很关键，很及时！=4466
VoiceOver/scboyA/EvolutionComplete03,进化完成！=4467
VoiceOver/scboyA/ForcesUnderAttack00,哎，打起来了，操作秀起来！=4468
VoiceOver/scboyA/ForcesUnderAttack01,你的部队正遭受成吨的伤害！=4469
VoiceOver/scboyA/ForcesUnderAttack02,我们部队被人干了！=4470
VoiceOver/scboyA/ForcesUnderAttack03,"你的部队正在交战。" "纳尼！"=4471
VoiceOver/scboyA/ForcesUnderAttack04,"那边有部队打起来。" "看得我好急啊。"=4472
VoiceOver/scboyA/ForcesUnderAttack05,喂喂，敌人在打你的兵，兄弟。=4473
VoiceOver/scboyA/ForcesUnderAttack06,你的好多好兄弟都死了。=4474
VoiceOver/scboyA/ForcesUnderAttackProtoss00,你那高贵的星灵战士快被打死啦。=4475
VoiceOver/scboyA/ForcesUnderAttackProtoss01,你的星灵部队正在哀嚎。=4476
VoiceOver/scboyA/ForcesUnderAttackProtoss02,你的好多星灵好兄弟都死了。=4477
VoiceOver/scboyA/ForcesUnderAttackProtoss03,"Your protoss forces is under attack."<n/>=4478
VoiceOver/scboyA/ForcesUnderAttackZerg00,你的虫子被打了。=4479
VoiceOver/scboyA/ForcesUnderAttackZerg01,你的虫群部队被人干爆啦。=4480
VoiceOver/scboyA/ForcesUnderAttackZerg02,敌人正在对你使用杀虫剂。=4481
VoiceOver/scboyA/ForcesUnderAttackZerg03,你的虫子快死光啦。=4482
VoiceOver/scboyA/GamePaused00,暂停一下！=4483
VoiceOver/scboyA/GameResumed00,好，哥回来了。=4484
VoiceOver/scboyA/GeyserExhausted00,气矿枯竭了。快开分基地吧。=4485
VoiceOver/scboyA/GeyserExhausted01,感觉气矿被掏空=4486
VoiceOver/scboyA/GeyserExhausted02,我去，这处气矿都被吸干了！=4487
VoiceOver/scboyA/LandingInterrupt00,"有东西挡住了，先清理一下地面！" "APM飙起来！"=4488
VoiceOver/scboyA/LandingInterrupt01,"这里不能降落" "你在想什么？"=4489
VoiceOver/scboyA/MULEDeployed00,矿骡已部署！=4490
VoiceOver/scboyA/MULEDeployed01,没事就砸矿骡，信我没错的。=4491
VoiceOver/scboyA/MULEDeployed02,矿骡在手，晶矿我有。=4492
VoiceOver/scboyA/MaxSupply00,"喂，你的人口满了。" "可以打一波啦。"=4493
VoiceOver/scboyA/MaxSupply01,"人口满了怎么弄？" "那就F2A啊。"=4494
VoiceOver/scboyA/MetamorphosisComplete00,蜕变完成。=4495
VoiceOver/scboyA/MetamorphosisComplete01,你的虫子变得更强了。=4496
VoiceOver/scboyA/MineralsDepleted00,矿脉已枯竭，晶矿要不够了。=4497
VoiceOver/scboyA/MineralsDepleted01,矿脉已被采光，你有分基地吗？=4498
VoiceOver/scboyA/MutationComplete00,变异的感觉，如此美妙！=4499
VoiceOver/scboyA/MutationComplete01,变异完成。=4500
VoiceOver/scboyA/NeedCreep00,异虫的建筑都必须放置在菌毯上！=4501
VoiceOver/scboyA/NeedCreep01,"你不会连菌毯都找不到吧？" "我真是遭不住了。"=4502
VoiceOver/scboyA/NeedCreep02,"没菌毯怎么造？" "你猜呀。"=4503
VoiceOver/scboyA/NeedGeyser00,这玩意儿只能在瓦斯气泉上建造。=4504
VoiceOver/scboyA/NeedGeyser01,必须要有瓦斯气泉才行。=4505
VoiceOver/scboyA/NeedGeyserProtoss00,你得在气矿上才能折跃。=4506
VoiceOver/scboyA/NeedGeyserProtoss01,必须在气矿上折跃。=4507
VoiceOver/scboyA/NeedGeyserZerg00,必须要有瓦斯气泉才行。=4508
VoiceOver/scboyA/NeedMoreFood00,兄弟，卡人口了！=4509
VoiceOver/scboyA/NeedMoreFood01,人口不足，你的爆兵真是猛。=4510
VoiceOver/scboyA/NeedMoreFood02,你的人口满了。=4511
VoiceOver/scboyA/NeedMoreFood03,看好人口，记得多补房子。=4512
VoiceOver/scboyA/NeedMoreFood04,"人口满了。" "赶紧补房子吧。"=4513
VoiceOver/scboyA/NeedMoreFoodProtoss00,卡人口啦，赶紧造水晶吧。=4514
VoiceOver/scboyA/NeedMoreFoodProtoss01,"请折跃更多的水晶塔。" "你可以考虑野水晶啊。"=4515
VoiceOver/scboyA/NeedMoreFoodZerg00,没人口了，好哥哥。=4516
VoiceOver/scboyA/NeedMoreFoodZerg01,兄弟，卡人口了，你的暴兵真是猛。=4517
VoiceOver/scboyA/NeedMoreFoodZerg02,王虫不够了！=4518
VoiceOver/scboyA/NeedMoreFoodZerg03,孵化王虫啊，好哥哥。=4519
VoiceOver/scboyA/NeedMoreGas00,天哪，没气了！=4520
VoiceOver/scboyA/NeedMoreGas01,喂，你又没气了.=4521
VoiceOver/scboyA/NeedMoreGas02,赶紧采气矿！=4522
VoiceOver/scboyA/NeedMoreGas03,气体都没了，这还怎么玩？=4523
VoiceOver/scboyA/NeedMoreGas04,气矿不足。=4524
VoiceOver/scboyA/NeedMoreMinerals00,"晶体矿不足！" "注意花钱节奏。"=4525
VoiceOver/scboyA/NeedMoreMinerals01,晶体矿不足，你会不会运营？=4526
VoiceOver/scboyA/NeedMoreMinerals02,"没有晶体矿了。" "赶紧采矿呀！！！"=4527
VoiceOver/scboyA/NeedMoreMinerals03,哎，矿不够了！=4528
VoiceOver/scboyA/NeedMoreMinerals04,没钱的日子好难受啊！=4529
VoiceOver/scboyA/NotEnoughEnergy00,等等吧，没能量了。=4530
VoiceOver/scboyA/NotEnoughEnergy01,别搞了，能量不够！=4531
VoiceOver/scboyA/NotEnoughEnergy02,能量不足。=4532
VoiceOver/scboyA/NukeReady00,聚变打击准备好了！一颗赛艇！=4533
VoiceOver/scboyA/NukeReady01,核武器好了，干死他们！=4534
VoiceOver/scboyA/NukeReady02,原子弹准备就绪！炸不死他们，哈哈哈=4535
VoiceOver/scboyA/PlaceInPowerField00,这里没有能量场。=4536
VoiceOver/scboyA/PlaceInPowerField01,星灵的建筑只能放在能量场中。=4537
VoiceOver/scboyA/PylonUnderAttack00,他们正在攻击我们的水晶塔。=4538
VoiceOver/scboyA/PylonUnderAttack01,水晶塔正在被攻击，艾尔要大停电了。=4539
VoiceOver/scboyA/PylonUnderAttack02,他们在打水晶，小心了。=4540
VoiceOver/scboyA/PylonUnderAttack03,"敌人在打水晶。" "不要慌。"=4541
VoiceOver/scboyA/QueenDeployed00,你有了一只新的虫后，开始注卵吧。=4542
VoiceOver/scboyA/QueenDeployed01,"虫后造好了。" "别忘了补卵。"=4543
VoiceOver/scboyA/ResearchComplete00,升级完毕，我感觉自己充满力量=4544
VoiceOver/scboyA/ResearchComplete01,研究完成，你真是个天才！=4545
VoiceOver/scboyA/SalvageComplete00,回收完毕。你的运营还可以啊！=4546
VoiceOver/scboyA/StartGame00,"比赛正式开始。" "好好打，我们对你有信心哟。"=4547
VoiceOver/scboyA/ThorRepaired00,你的雷神修好了，跟以前一样猛！=4548
VoiceOver/scboyA/Transmission00,有人Call你哦。=4549
VoiceOver/scboyA/Transmission01,来信号啦。=4550
VoiceOver/scboyA/TumorUnderAttack00,你的菌毯肿瘤遭到攻击。=4551
VoiceOver/scboyA/TumorUnderAttack01,"敌人在清你的菌毯肿瘤。" "霸王硬上弓！"=4552
VoiceOver/scboyA/TumorUnderAttack02,敌人正在你的清菌毯，准备战斗。=4553
VoiceOver/scboyA/TumorUnderAttack03,"敌人在打你的菌毯肿瘤。" "战斗一触即发。"=4554
VoiceOver/scboyA/UpgradeComplete00,升级完毕，我们又变强了。=4555
VoiceOver/scboyA/UpgradeComplete01,升级完成！因吹斯汀。=4556
VoiceOver/scboyA/UpgradeComplete02,这项升级真是强！Oyeah !=4557
VoiceOver/scboyA/WarpInComplete00,折跃完毕！=4558
VoiceOver/scboyA/WarpInComplete01,折跃成功。星灵帅的一匹。=4559
VoiceOver/scboyA/WorkersUnderAttack00,SCV被偷了！嗨呀好气。=4560
VoiceOver/scboyA/WorkersUnderAttack01,好烦呀，SCV被干了！=4561
VoiceOver/scboyA/WorkersUnderAttack02,好阴啊，居然偷我们的SCV!=4562
VoiceOver/scboyA/WorkersUnderAttack03,怎么老打我们的SCV，你等死吧。=4563
VoiceOver/scboyA/WorkersUnderAttack04,"你的SCV被打了。" "这是要不给活路啊。"=4564
VoiceOver/scboyA/WorkersUnderAttackProtoss00,兄弟，你农民被打了。=4565
VoiceOver/scboyA/WorkersUnderAttackProtoss01,你的农民这下遭重了。=4566
VoiceOver/scboyA/WorkersUnderAttackProtoss02,"他们在打你的探机！" "你下面凉快吗"=4567
VoiceOver/scboyA/WorkersUnderAttackProtoss03,"你的农民被屠了！" "你爽不爽"=4568
VoiceOver/scboyA/WorkersUnderAttackProtoss04,他们在点杀你的探机，情况不妙啊。=4569
VoiceOver/scboyA/WorkersUnderAttackZerg00,好哥哥，敌人在偷我们工蜂呀。=4570
VoiceOver/scboyA/WorkersUnderAttackZerg01,好哥哥，你农民被打了。=4571
VoiceOver/scboyA/WorkersUnderAttackZerg02,你的农民这下遭重了。=4572
VoiceOver/scboyA/WorkersUnderAttackZerg03,"你的农民被屠了！" "这是要不给活路啊。"=4573
VoiceOver/scboyA/WorkersUnderAttackZerg04,他们在点杀你的工蜂，情况不妙啊。=4574
VoiceOver/scboyA/WorkersUnderAttackZerg05,"他们在打你的工蜂！" "太贱了！"=4575
Character/Name/CarrierShip,暴風艦=4576
Character/Name/HellionSiege,攻城惡狼=4577
Character/Name/Mothership,聖母艦=4578
Character/Name/ProtossExecutor,執行官=4579
Character/Name/ProtossFlyingCaster,先知艦=4580
Character/Name/ZergQueen,蟲族蟲后=4581
Conversation/Coop_Transmissions/Group00001,合作遊戲地圖的語音提示=4582
Conversation/Coop_Transmissions/Group00002,合作遊戲 - 無限資源=4583
Conversation/Coop_Transmissions/Group00003,合作遊戲 - 治療之泉=4584
Conversation/Coop_Transmissions/Group00004,合作遊戲 - 無限能量=4585
Conversation/Coop_Transmissions/Group00005,風暴來臨/襲擊/結束=4586
Conversation/Coop_Transmissions/Line00001,指揮官，這個區域充滿了寶貴的資源。利用這些資源快速建立一支部隊，消滅敵軍。 /// Commander, this area is littered with valuable resources. Collect these resources to quickly raise an army and destroy the enemy.=4587
Conversation/Coop_Transmissions/Line00002,這個區域有許多寶貴的資源，我們可以利用這些資源快速建立群落，消滅敵軍。 /// This area has many valuable resources. We can gather them to quickly raise a brood and destroy the enemy.=4588
Conversation/Coop_Transmissions/Line00003,指揮官，這個區域到處都有強大的薩爾納加神器，它們可以治療附近的單位。 /// Commander, there are powerful Xel'Naga artifacts throughout this area. They heal nearby units.=4589
Conversation/Coop_Transmissions/Line00004,這個區域裡散佈著強大的薩爾納加神器，它們可以治療附近的單位。 /// There are powerful Xel'Naga artifacts located throughout this area. They heal nearby units.=4590
Conversation/Coop_Transmissions/Line00005,你可以在大規模戰鬥後治療部隊，把損失壓到最低。 /// You can minimize your losses by healing your army after a large battle.=4591
Conversation/Coop_Transmissions/Line00006,我們可以在大戰之後治療群落，把損失壓到最低。 /// We can minimize losses by healing our brood after a large battle.=4592
Conversation/Coop_Transmissions/Line00007,指揮官，這個區域受到特殊的能量漩渦影響，在漩渦出現的期間，使用技能都不會消耗能量。 /// Commander, this area is affected by unique energy vortexes. While one is active, all abilities cost no energy.=4593
