Character/Name/ArtanisUI,Artanis /// Artanis=0
VoiceOver/VorazunA/SalvageComplete01,Tus operaciones de reciclaje se han completado. /// Your salvage operations have completed.=3988
VoiceOver/VorazunA/ThorRepaired00,Tu thor está reparado. /// Your thor has been repaired.=3989
VoiceOver/VorazunA/ThorRepaired01,La reparación del thor se ha completado. /// Thor repair process has completed.=3990
VoiceOver/VorazunA/Transmission00,Transmisión entrante. /// Incoming transmission.=3991
VoiceOver/VorazunA/Transmission01,Se ha establecido un vínculo de transmisión. /// A transmission link has been established.=3992
VoiceOver/VorazunA/TumorUnderAttack00,Tu enemigo está atacando un tumor de talo. /// Your foe is attacking a creep tumor.=3993
VoiceOver/VorazunA/TumorUnderAttack01,Están atacando tu tumor de talo. /// Your creep tumor is under attack.=3994
VoiceOver/VorazunA/TumorUnderAttack02,La expansión del talo está en peligro. /// The spread of your creep has been compromised.=3995
VoiceOver/VorazunA/UpgradeComplete00,Mejora completada. El poder de tus fuerzas crece. /// Upgrade complete. Your forces grow more powerful.=3996
VoiceOver/VorazunA/UpgradeComplete01,Se ha completado una mejora. /// An upgrade has been completed.=3997
VoiceOver/VorazunA/UpgradeComplete02,Mejora completada. Aprovecha esta oleada de potencia. /// Upgrade complete. Make use of this surge in potential.=3998
VoiceOver/VorazunA/WarpInComplete00,Transposición completada. /// Warp successful.=3999
VoiceOver/VorazunA/WarpInComplete01,Transposición finalizada. /// Warp-in complete.=4000
VoiceOver/VorazunA/WorkersUnderAttack00,¡Están atacando a nuestras sondas!=4001
VoiceOver/VorazunA/WorkersUnderAttack01,¡El enemigo está atacando a nuestras sondas!=4002
VoiceOver/VorazunA/WorkersUnderAttackProtoss00,¡Están atacando tus sondas! /// Your probes are under attack!=4003
VoiceOver/VorazunA/WorkersUnderAttackProtoss01,El enemigo está destruyendo tus sondas, ¡debes defenderlas! /// The enemy is destroying your probes--you must defend them!=4004
VoiceOver/VorazunA/WorkersUnderAttackProtoss02,El enemigo está amenazando tus sondas. /// The enemy threatens your probes.=4005
VoiceOver/VorazunA/WorkersUnderAttackTerran00,Tus trabajadores están en peligro. /// Your workers are in peril.=4006
VoiceOver/VorazunA/WorkersUnderAttackTerran01,El enemigo ataca a tus VCE. /// The enemy is attacking your SCVs.=4007
VoiceOver/VorazunA/WorkersUnderAttackTerran02,Están atacando a tus VCE. /// Your SCVs are under assault.=4008
VoiceOver/VorazunA/WorkersUnderAttackZerg00,El enemigo ataca a tus obreros. ¿No piensas defenderlos? /// The enemy assaults your drones. Will you not defend them?=4009
VoiceOver/VorazunA/WorkersUnderAttackZerg01,Están matando a tus obreros. /// Your drones are being slain.=4010
VoiceOver/VorazunA/WorkersUnderAttackZerg02,¡El enemigo está exterminando a tus obreros! /// The enemy is exterminating your drones!=4011
VoiceOver/ZagaraA/AddOnComplete00,Anexo terminado.=4012
VoiceOver/ZagaraA/AllyBaseUnderAttack00,La base de nuestro aliado está bajo amenaza.=4013
VoiceOver/ZagaraA/AllyUnderAttack00,Nuestros aliados están en combate.=4014
VoiceOver/ZagaraA/BaseUnderAttack00,Están atacando nuestra base. /// Out base is under attack.=4015
VoiceOver/ZagaraA/BuildError00,Comando inaceptable.=4016
VoiceOver/ZagaraA/BuildErrorProtoss00,No podemos transposicionar allí.=4017
VoiceOver/ZagaraA/BuildErrorTerran00,No podemos construir allí.=4018
VoiceOver/ZagaraA/CalldownLaunch00,Lanzamiento nuclear detectado.=4019
VoiceOver/ZagaraA/CalldownLaunch01,Han disparado un dispositivo nuclear.=4020
VoiceOver/ZagaraA/Countdown00,Cinco... cuatro... tres... dos... uno... /// Five... Four... Three... Two... One...=4021
VoiceOver/ZagaraA/EvolutionComplete00,Evolución completa.=4022
VoiceOver/ZagaraA/EvolutionComplete01,Evolución completa.=4023
VoiceOver/ZagaraA/ForcesUnderAttack00,Están atacando a nuestras fuerzas.=4024
VoiceOver/ZagaraA/ForcesUnderAttack01,Están atacando a mi colonia.=4025
VoiceOver/ZagaraA/ForcesUnderAttackProtoss00,Están atacando a nuestras fuerzas.=4026
VoiceOver/ZagaraA/ForcesUnderAttackTerran00,Están atacando a nuestras fuerzas.=4027
VoiceOver/ZagaraA/GamePaused00,Alto, esbirros.=4028
VoiceOver/ZagaraA/GameResumed00,Prosigamos.=4029
VoiceOver/ZagaraA/GeyserExhausted00,Géiser de gas vespeno agotado.=4030
VoiceOver/ZagaraA/GeyserExhausted01,Hemos agotado un géiser de gas vespeno.=4031
VoiceOver/ZagaraA/GeyserExhausted02,Nuestro géiser está agotado.=4032
VoiceOver/ZagaraA/MaxSupply00,Imposible. Suministros al máximo.=4033
VoiceOver/ZagaraA/MaxSupply01,Ya no podemos crear más esbirros.=4034
VoiceOver/ZagaraA/MetamorphosisComplete00,Metamorfosis completa.=4035
VoiceOver/ZagaraA/MetamorphosisComplete01,Metamorfosis completa.=4036
VoiceOver/ZagaraA/MineralsDepleted00,Campo de minerales agotado.=4037
VoiceOver/ZagaraA/MineralsDepleted01,Hemos agotado un campo de minerales.=4038
VoiceOver/ZagaraA/MineralsDepleted02,Cúmulo de minerales agotado.=4039
VoiceOver/ZagaraA/MutationComplete00,Mutación completa.=4040
VoiceOver/ZagaraA/MutationComplete01,Mutación completa.=4041
VoiceOver/ZagaraA/NeedCreep00,Eso debe colocarse sobre el talo.=4042
VoiceOver/ZagaraA/NeedCreep01,Debemos colocarlo sobre el talo.=4043
VoiceOver/ZagaraA/NeedGeyser00,Debemos colocar nuestro extractor sobre un géiser de gas vespeno.=4044
VoiceOver/ZagaraA/NeedGeyser01,Debes colocarlo en un géiser de gas vespeno.=4045
VoiceOver/ZagaraA/NeedMoreFood00,Engendra más amos supremos.=4046
VoiceOver/ZagaraA/NeedMoreFood01,Necesitamos más amos supremos.=4047
VoiceOver/ZagaraA/NeedMoreFood02,Debemos engendrar más amos supremos.=4048
VoiceOver/ZagaraA/NeedMoreFoodProtoss00,Construye más pilones.=4049
VoiceOver/ZagaraA/NeedMoreFoodTerran00,Se necesitan más depósitos de suministros.=4050
VoiceOver/ZagaraA/NeedMoreFoodTerran02,Tenemos pocos depósitos de suministros.=4051
VoiceOver/ZagaraA/NeedMoreGas00,Necesitamos más gas vespeno.=4052
VoiceOver/ZagaraA/NeedMoreGas01,Vespeno insuficiente.=4053
VoiceOver/ZagaraA/NeedMoreGas02,Necesito más vespeno para esto.=4054
VoiceOver/ZagaraA/NeedMoreMinerals00,Necesitamos más minerales.=4055
VoiceOver/ZagaraA/NeedMoreMinerals01,Minerales insuficientes.=4056
VoiceOver/ZagaraA/NeedMoreMinerals02,Debemos recoger más minerales.=4057
VoiceOver/ZagaraA/NotEnoughEnergy00,Energía insuficiente.=4058
VoiceOver/ZagaraA/NotEnoughEnergy01,Necesitamos más energía.=4059
VoiceOver/ZagaraA/PlaceInPowerField00,Debes colocarlo en un campo de energía.=4060
VoiceOver/ZagaraA/QueenDeployed00,¡Ha surgido una nueva reina!=4061
VoiceOver/ZagaraA/ResearchComplete00,Investigación finalizada.=4062
VoiceOver/ZagaraA/ResearchComplete01,Nuestra investigación ha concluido.=4063
VoiceOver/ZagaraA/SalvageComplete00,Reciclaje finalizado.=4064
VoiceOver/ZagaraA/Transmission00,Transmisión entrante.=4065
VoiceOver/ZagaraA/TumorUnderAttack00,Están atacando un tumor de talo.=4066
VoiceOver/ZagaraA/UpgradeComplete00,Mejora finalizada.=4067
VoiceOver/ZagaraA/UpgradeComplete01,Mejora exitosa.=4068
VoiceOver/ZagaraA/WarpInComplete00,Transposición finalizada.=4069
VoiceOver/ZagaraA/WarpInComplete01,Transposición exitosa.=4070
VoiceOver/ZagaraA/WorkersUnderAttack00,Están atacando a nuestros obreros.=4071
VoiceOver/ZagaraA/WorkersUnderAttack01,El enemigo está atacando a nuestros obreros.=4072
VoiceOver/ZagaraA/WorkersUnderAttackTerran00,Están atacando a nuestros VCE.=4073
VoiceOver/ZeratulA/AddOnComplete00,Anexo terminado. /// Add-on complete.=4074
VoiceOver/ZeratulA/AddOnComplete01,Anexo en funcionamiento. /// Add-on operative.=4075
VoiceOver/ZeratulA/AllyBaseUnderAttack00,Amenazan la base de nuestros aliados. /// Our allies' base is threatened.=4076
VoiceOver/ZeratulA/AllyBaseUnderAttack01,El enemigo ataca la base de nuestros aliados. /// The enemy assaults our allies' base.=4077
VoiceOver/ZeratulA/AllyBaseUnderAttack02,La base de nuestros aliados necesita protección. /// Our allies' base is in need of protection.=4078
VoiceOver/ZeratulA/AllyUnderAttack00,Nuestros aliados están a la ofensiva. /// Our allies press the attack.=4079
VoiceOver/ZeratulA/AllyUnderAttack01,Los aliados están en medio de la batalla. /// Allies are in the midst of battle.=4080
VoiceOver/ZeratulA/AllyUnderAttack02,El enemigo ha confrontado a nuestros aliados. /// The enemy has confronted our allies.=4081
VoiceOver/ZeratulA/BadLZ00,No debemos aterrizar allí. /// We must not land there.=4082
VoiceOver/ZeratulA/BaseUnderAttack00,Nuestra base está en peligro. /// Our base is in peril.=4083
VoiceOver/ZeratulA/BaseUnderAttack01,¡Atacan nuestra base! /// They strike at our base!=4084
VoiceOver/ZeratulA/BaseUnderAttack02,¡Están asediando la base! /// Base under siege!=4085
VoiceOver/ZeratulA/BuildError00,No podemos transposicionar allí. /// We cannot warp there.=4086
VoiceOver/ZeratulA/BuildError01,No sería prudente transposicionar allí. /// It would be unwise to warp there.=4087
VoiceOver/ZeratulA/BuildError02,Ubicación de transposición inadecuada. /// Inadequate warp location.=4088
VoiceOver/ZeratulA/BuildErrorTerran00,Ubicación de construcción prohibida. /// Forbidden build location.=4089
VoiceOver/ZeratulA/BuildErrorTerran01,No podremos construir allí. /// We shall not build there.=4090
VoiceOver/ZeratulA/BuildErrorTerran02,Construye eso en otro lugar. /// Build that elsewhere.=4091
VoiceOver/ZeratulA/BuildErrorZerg00,Comando inaceptable. /// Unacceptable command.=4092
VoiceOver/ZeratulA/BuildErrorZerg01,Esa orden es imposible de cumplir. /// That command cannot be executed.=4093
VoiceOver/ZeratulA/BuildErrorZerg02,Tu orden no es válida. /// Your command is invalid.=4094
VoiceOver/ZeratulA/CalldownLaunch00,Lanzamiento nuclear detectado. /// Nuclear launch detected.=4095
VoiceOver/ZeratulA/CalldownLaunch01,Un misil nuclear surca los cielos. /// A nuclear missile is in flight.=4096
VoiceOver/ZeratulA/CommandCenterUpgraded00,Mejora del centro de mando terminada. /// Command center upgrade complete.=4097
VoiceOver/ZeratulA/ConstructInterrupt00,La construcción se ha detenido. /// Construction has halted.=4098
VoiceOver/ZeratulA/ConstructInterrupt01,Los VCE no pueden continuar con el trabajo. /// SCVs are unable to continue work.=4099
VoiceOver/ZeratulA/ConstructInterrupt02,VCE interrumpidos. /// SCVs interrupted.=4100
VoiceOver/ZeratulA/Countdown00,Cinco... cuatro... tres... dos... uno... /// Five... Four... Three... Two... One...=4101
VoiceOver/ZeratulA/EndGame00,Tu valentía en la batalla es superior a tu edad. /// You fight with a valor beyond your years.=4102
VoiceOver/ZeratulA/EndGame01,El corazón de un guerrero late en tu interior. /// A warrior's heart beats within you.=4103
VoiceOver/ZeratulA/EndGameLost00,Ese fue un esfuerzo realmente noble. /// That was truly a noble effort.=4104
VoiceOver/ZeratulA/EndGameTied00,Pocas veces he visto dos adversarios tan parejos. /// Seldom have I seen two opponents so evenly matched.=4105
VoiceOver/ZeratulA/EvolutionComplete00,Evolución completa. /// Evolution complete.=4106
VoiceOver/ZeratulA/EvolutionComplete01,Tu evolución ha terminado... para bien o para mal. /// Your evolution is final... for good or ill.=4107
VoiceOver/ZeratulA/ForcesUnderAttack00,Nuestros guerreros han iniciado el combate. /// Our warriors have entered combat.=4108
VoiceOver/ZeratulA/ForcesUnderAttack01,La lucha ha comenzado. /// The struggle has begun.=4109
VoiceOver/ZeratulA/ForcesUnderAttack02,Nuestras fuerzas han encontrado al enemigo. /// Our forces have engaged the enemy.=4110
VoiceOver/ZeratulA/GamePaused00,Aguarden un momento. /// Be still for a moment.=4111
VoiceOver/ZeratulA/GameResumed00,La batalla debe continuar... /// The battle must continue...=4112
VoiceOver/ZeratulA/GeyserExhausted00,Géiser de vespeno agotado. /// Vespene geyser exhausted.=4113
VoiceOver/ZeratulA/GeyserExhausted01,Hemos perdido un géiser. /// We have lost a geyser.=4114
VoiceOver/ZeratulA/LandingInterrupt00,Primero despeja la zona de aterrizaje. /// Clear the landing zone first.=4115
VoiceOver/ZeratulA/MULEDeployed00,EMUL desplegados. /// MULEs deployed.=4116
VoiceOver/ZeratulA/MULEDeployed01,Unidades de minería auxiliares en camino. /// Auxiliary mining units underway.=4117
VoiceOver/ZeratulA/MaxSupply00,No, nuestros suministros ya están al máximo. /// No, we are already at maximum supply.=4118
VoiceOver/ZeratulA/MaxSupply01,Ya no podemos expandir nuestra capacidad de suministros. /// We cannot increase our supply further.=4119
VoiceOver/ZeratulA/MetamorphosisComplete00,Metamorfosis completa. /// Metamorphosis complete.=4120
VoiceOver/ZeratulA/MetamorphosisComplete01,Una metamorfosis exitosa. /// A successful metamorphosis.=4121
VoiceOver/ZeratulA/MineralsDepleted00,Campo de minerales agotado. /// Mineral field depleted.=4122
VoiceOver/ZeratulA/MineralsDepleted01,No quedan minerales en este campo. /// There are no minerals left in this field.=4123
VoiceOver/ZeratulA/MutationComplete00,Mutación completa. /// Mutation complete.=4124
VoiceOver/ZeratulA/MutationComplete01,Tus zerg han mutado, tal como deseabas. /// Your zerg have mutated, just as you wished.=4125
VoiceOver/ZeratulA/NeedCreep00,Coloca eso sobre talo. /// Place that on creep.=4126
VoiceOver/ZeratulA/NeedCreep01,Eso debe ir sobre el talo. /// That must go on creep.=4127
VoiceOver/ZeratulA/NeedCreep02,Los zerg deben colocar eso sobre talo. /// The zerg must put that on creep.=4128
VoiceOver/ZeratulA/NeedGeyser00,Coloca eso en un géiser de gas vespeno. /// Place that on a vespene geyser.=4129
VoiceOver/ZeratulA/NeedGeyser01,Eso debe colocarse en un géiser de vespeno. /// That must go over a vespene geyser.=4130
VoiceOver/ZeratulA/NeedMoreFood00,Necesitamos más pilones. /// We need more pylons.=4131
VoiceOver/ZeratulA/NeedMoreFood01,Construye más pilones. /// Construct additional pylons.=4132
VoiceOver/ZeratulA/NeedMoreFood02,Primero construye más pilones. /// Build more pylons first.=4133
VoiceOver/ZeratulA/NeedMoreFoodTerran00,Necesitamos más depósitos de suministros. /// We need more supply depots.=4134
VoiceOver/ZeratulA/NeedMoreFoodTerran01,Depósitos de suministros insuficientes. /// Not enough supply depots.=4135
VoiceOver/ZeratulA/NeedMoreFoodTerran02,Construye más depósitos de suministros. /// Construct additional supply depots.=4136
VoiceOver/ZeratulA/NeedMoreFoodZerg00,Engendra más amos supremos. /// Spawn more overlords.=4137
VoiceOver/ZeratulA/NeedMoreFoodZerg01,Crea más amos supremos. /// Bring forth additional overlords.=4138
VoiceOver/ZeratulA/NeedMoreFoodZerg02,Tu colonia necesita amos supremos. /// Your brood needs overlords.=4139
VoiceOver/ZeratulA/NeedMoreGas00,Necesitamos más gas vespeno. /// We require more vespene gas.=4140
VoiceOver/ZeratulA/NeedMoreGas01,Las reservas de gas vespeno son muy bajas. /// Vespene gas reserves are too low.=4141
VoiceOver/ZeratulA/NeedMoreGas02,Consigue más gas vespeno. /// Obtain additional vespene gas.=4142
VoiceOver/ZeratulA/NeedMoreMinerals00,No hay minerales suficientes. /// There are not enough minerals.=4143
VoiceOver/ZeratulA/NeedMoreMinerals01,Recolecta más minerales. /// Harvest more minerals.=4144
VoiceOver/ZeratulA/NeedMoreMinerals02,Necesitamos más minerales para eso. /// We need minerals for that.=4145
VoiceOver/ZeratulA/NotEnoughEnergy00,Energía insuficiente. /// Insufficient energy.=4146
VoiceOver/ZeratulA/NotEnoughEnergy01,La energía está muy baja. /// Energy is too low.=4147
VoiceOver/ZeratulA/NukeReady00,Misil nuclear listo. /// Nuclear missile ready.=4148
VoiceOver/ZeratulA/NukeReady01,Hay un misil preparado, si necesitas usarlo. /// A missile is prepared, if you must use it.=4149
VoiceOver/ZeratulA/PlaceInPowerField00,Eso necesita un campo de energía. /// That requires a power field.=4150
VoiceOver/ZeratulA/PlaceInPowerField01,Eso debe colocarse en un campo de energía. /// That should reside in a power field.=4151
VoiceOver/ZeratulA/PylonUnderAttack00,Están atacando nuestro pilón. /// Our pylon is under attack.=4152
VoiceOver/ZeratulA/PylonUnderAttack01,El enemigo concentra su furia en nuestros pilones. /// The enemy focuses their rage upon our pylons.=4153
VoiceOver/ZeratulA/PylonUnderAttack02,Ahora un pilón es el objetivo. /// A pylon is now a target.=4154
VoiceOver/ZeratulA/QueenDeployed00,Hay una nueva reina lista. /// A new queen is ready.=4155
VoiceOver/ZeratulA/QueenDeployed01,Ha surgido una reina. /// A queen has emerged.=4156
VoiceOver/ZeratulA/QueenDeployed02,END /// END=4157
VoiceOver/ZeratulA/ResearchComplete00,Investigación finalizada. /// Research complete.=4158
VoiceOver/ZeratulA/ResearchComplete01,Hemos completado nuestra investigación. /// We have finished our research.=4159
VoiceOver/ZeratulA/SalvageComplete00,Reciclaje finalizado. /// Salvage complete.=4160
VoiceOver/ZeratulA/SalvageComplete01,Hemos concluido las operaciones de reciclaje. /// We have finished salvaging operations.=4161
VoiceOver/ZeratulA/StartGame00,Resistamos a la oscuridad que se avecina. /// Stand against the coming darkness.=4162
VoiceOver/ZeratulA/StartGame01,Tu guerra ha llegado. /// Your war has come.=4163
VoiceOver/ZeratulA/StartGame02,Enfrenta tu destino con valor. /// Meet your fate with courage, friend.=4164
VoiceOver/ZeratulA/ThorRepaired00,Thor reparado. /// Thor repaired.=4165
