Character/Name/ArtanisUI,Artanis /// Artanis=0
VoiceOver/VorazunA/AllyBaseUnderAttack00,A base aliada está sendo atacada! /// Your ally's base is under attack!=3873
VoiceOver/VorazunA/AllyBaseUnderAttack01,A base do seu aliado corre perigo. /// Your ally's base is in peril.=3874
VoiceOver/VorazunA/AllyBaseUnderAttack02,O inimigo está sitiando a base do seu aliado. /// The enemy lays siege to your ally's base.=3875
VoiceOver/VorazunA/AllyUnderAttack00,Seu aliado avançou no inimigo. /// Your ally has engaged the enemy.=3876
VoiceOver/VorazunA/AllyUnderAttack01,Seu aliado entrou em combate... Ataquem juntos! /// Your ally has entered the fray -- stand as one!=3877
VoiceOver/VorazunA/AllyUnderAttack02,Seu aliado precisa da sua ajuda. /// Your ally requires your aid.=3878
VoiceOver/VorazunA/BadLZ00,Não é possível pousar nesse local. /// Unable to land at this location.=3879
VoiceOver/VorazunA/BadLZ01,Sua sequência de pouso foi interrompida. /// Your landing sequence has been interrupted.=3880
VoiceOver/VorazunA/BadLZ02,Sua estrutura não pode pousar nesse local. /// Your structure cannot land there.=3881
VoiceOver/VorazunA/BaseUnderAttack00,Nossa base está sob ataque. /// Our base is under siege.=3882
VoiceOver/VorazunA/BaseUnderAttackProtoss00,O inimigo está violando sua base. Mate-o! /// The enemy defiles your base. Slay them!=3883
VoiceOver/VorazunA/BaseUnderAttackProtoss01,Sua base está sitiada... Não deixe essa transgressão passar impune. /// Your base is under siege--do not let this transgression go unpunished.=3884
VoiceOver/VorazunA/BaseUnderAttackProtoss02,O inimigo está atacando seu nexus. /// The enemy is assaulting your nexus point.=3885
VoiceOver/VorazunA/BaseUnderAttackTerran00,Sua base está repleta de forças inimigas. Defenda-a! /// Your base teems with enemy forces. Defend it!=3886
VoiceOver/VorazunA/BaseUnderAttackTerran01,O inimigo ameaça a sua base. /// The enemy threatens your base.=3887
VoiceOver/VorazunA/BaseUnderAttackTerran02,Sua base está sofrendo um ataque. /// Your base is under assault.=3888
VoiceOver/VorazunA/BaseUnderAttackZerg00,O inimigo está atacando seu aglomerado de colmeias. /// The enemy assaults your hive cluster.=3889
VoiceOver/VorazunA/BaseUnderAttackZerg01,Sua base está sendo atacada. /// Your base is under attack.=3890
VoiceOver/VorazunA/BaseUnderAttackZerg02,Seu aglomerado de colmeias está ameaçado. /// Your hive cluster is threatened.=3891
VoiceOver/VorazunA/BuildError00,Não podemos transdobrar para lá.=3892
VoiceOver/VorazunA/BuildErrorProtoss00,Você não pode transdobrar nesse local. /// You cannot warp at that location.=3893
VoiceOver/VorazunA/BuildErrorProtoss01,Campo de dobra inacessível. O local é inválido. /// Warp field inaccessible--that location is invalid.=3894
VoiceOver/VorazunA/BuildErrorTerran00,Você não pode construir nesse local. /// You cannot build there.=3895
VoiceOver/VorazunA/BuildErrorTerran01,O local de construção é inaceitável. /// Building location is unacceptable.=3896
VoiceOver/VorazunA/BuildErrorZerg00,Comando inaceitável. /// Unacceptable command.=3897
VoiceOver/VorazunA/BuildErrorZerg01,Esse comando é inaceitável. /// That command is unacceptable.=3898
VoiceOver/VorazunA/BuildErrorZerg02,Local de transmutação bloqueado. /// Morph location blocked.=3899
VoiceOver/VorazunA/CalldownLaunch00,Um lançamento nuclear foi detectado. /// A nuclear launch has been detected.=3900
VoiceOver/VorazunA/CalldownLaunch01,Um míssil nuclear foi lançado. Fique alerta. /// A nuclear missile has been launched--remain vigilant.=3901
VoiceOver/VorazunA/CommandCenterUpgraded00,Aprimoramento da Central de Comando concluído. /// Command Center upgrade completed.=3902
VoiceOver/VorazunA/CommandCenterUpgraded01,Sua Central de Comando foi aprimorada. /// Your Command Center has been upgraded.=3903
VoiceOver/VorazunA/CommandCenterUpgraded02,Central de Comando aprimorada. /// Command Center successfully upgraded.=3904
VoiceOver/VorazunA/ConstructInterrupt00,A construção do seu VCE foi interrompida. Que... inconveniência. /// Your SCV's construction has been interrupted. How... inconvenient.=3905
VoiceOver/VorazunA/ConstructInterrupt01,Construção de estrutura interrompida. /// Building construction interrupted.=3906
VoiceOver/VorazunA/Countdown00,5... 4... 3... 2... 1 /// 5... 4... 3... 2... 1=3907
VoiceOver/VorazunA/EvolutionComplete00,Evolução concluída.=3908
VoiceOver/VorazunA/EvolutionComplete01,Sua casta evoluiu. /// Your brood has evolved.=3909
VoiceOver/VorazunA/EvolutionComplete02,Processo de evolução bem-sucedido. /// Evolution process successful.=3910
VoiceOver/VorazunA/ForcesUnderAttack00,Nossos guerreiros alcançaram o inimigo.=3911
VoiceOver/VorazunA/ForcesUnderAttackProtoss00,Seus guerreiros iniciaram o ataque ao inimigo. Que suas lâminas brilhem! /// Your warriors have engaged the enemy--let your blades burn bright!=3912
VoiceOver/VorazunA/ForcesUnderAttackProtoss01,O inimigo iniciou o ataque às suas forças. Libere a fúria dos Daelaam! /// The enemy has engaged your forces. Unleash the fury of the Daelaam!=3913
VoiceOver/VorazunA/ForcesUnderAttackProtoss02,Seus guerreiros estão sendo atacados. /// Your warriors are under attack.=3914
VoiceOver/VorazunA/ForcesUnderAttackTerran00,O inimigo avançou nas suas forças. Mostre a ele a tolice de suas ações. /// The enemy has engaged your forces. Show them the folly of their ways.=3915
VoiceOver/VorazunA/ForcesUnderAttackTerran01,Suas forças iniciaram o ataque ao inimigo. Não fraqueje. /// Your forces have engaged the enemy--do not falter.=3916
VoiceOver/VorazunA/ForcesUnderAttackTerran02,Seu exército está sendo atacado. /// Your army is under attack.=3917
VoiceOver/VorazunA/ForcesUnderAttackZerg00,Sua casta recai sobre o inimigo! /// Your brood descends upon the enemy!=3918
VoiceOver/VorazunA/ForcesUnderAttackZerg01,Suas forças estão sendo atacadas. /// Your forces are under attack.=3919
VoiceOver/VorazunA/ForcesUnderAttackZerg02,O inimigo iniciou a luta contra sua casta. /// The enemy has engaged your brood in combat.=3920
VoiceOver/VorazunA/GGLose00,A esperança ainda não morreu. /// Hope is not lost.=3921
VoiceOver/VorazunA/GGLose01,Nos uniremos à noite eterna. /// We become one with the eternal night.=3922
VoiceOver/VorazunA/GGLose02,Korshala Adun. /// Korshala Adun.=3923
VoiceOver/VorazunA/GGWin00,En aru'din Shakuras! /// En aru'din Shakuras!=3924
VoiceOver/VorazunA/GGWin01,Glória aos Daelaam! /// Glory to the Daelaam!=3925
VoiceOver/VorazunA/GGWin02,Contemplem o poder dos Nerazim! /// Witness the might of the Nerazim!=3926
VoiceOver/VorazunA/GGWin03,Uma batalha para entrar nas lendas. /// A battle for the legends.=3927
VoiceOver/VorazunA/GGWin04,Como os terranos costumam dizer? "Gê gê"? /// How do the terrans say it? 'Gee gee?'=3928
VoiceOver/VorazunA/GamePaused00,Um breve repouso. /// A brief respite.=3929
VoiceOver/VorazunA/GamePaused01,E agora... nós esperamos. /// And now... we wait.=3930
VoiceOver/VorazunA/GamePaused02,Há honra na paciência. /// In patience, there is honor.=3931
VoiceOver/VorazunA/GameResumed00,Fique alerta. A batalha continua. /// Remain vigilant. The battle continues.=3932
VoiceOver/VorazunA/GameResumed01,Prepare-se, comandante. /// Ready yourself, commander.=3933
VoiceOver/VorazunA/GameResumed02,A batalha é retomada. /// The battle resumes.=3934
VoiceOver/VorazunA/GeyserExhausted00,Um gêiser de gás vespeno se exauriu.=3935
VoiceOver/VorazunA/GeyserExhausted01,Gêiser de gás vespeno exaurido.=3936
VoiceOver/VorazunA/GeyserExhaustedProtoss00,Um assimilador se exauriu. Redesigne suas sondas. /// An assimilator has run dry. Reassign your probes.=3937
VoiceOver/VorazunA/GeyserExhaustedProtoss01,Você esgotou um gêiser de gás vespeno. /// You've exhausted a vespene geyser.=3938
VoiceOver/VorazunA/GeyserExhaustedProtoss02,Um gêiser de gás vespeno se esgotou. /// A vespene geyser has been depleted.=3939
VoiceOver/VorazunA/GeyserExhaustedTerran00,Refinaria offline. Reservas de gás vespeno esgotadas. /// Refinery offline--vespene gas reserves depleted.=3940
VoiceOver/VorazunA/GeyserExhaustedTerran01,As reservas de um gêiser de vespeno se exauriram. /// A geyser's vespene reserves have been exhausted.=3941
VoiceOver/VorazunA/GeyserExhaustedTerran02,Seus VCEs exauriram um gêiser de vespeno. /// Your SCVs have depleted a vespene geyser.=3942
VoiceOver/VorazunA/GeyserExhaustedZerg00,Seu extrator secou. /// Your extractor has run dry.=3943
VoiceOver/VorazunA/GeyserExhaustedZerg01,Você coletou todo o vespeno que o gêiser tinha a oferecer. /// You've harvested all the vespene that geyser has to offer.=3944
VoiceOver/VorazunA/GoodLuckHaveFun00,Que Raszagal ilumine o caminho da vitória. /// May Raszagal light the path to victory.=3945
VoiceOver/VorazunA/GoodLuckHaveFun01,Adun toridas. /// Adun toridas.=3946
VoiceOver/VorazunA/LandingInterrupt00,Sua estrutura não pode pousar nesse local. /// Your structure cannot land at that location.=3947
VoiceOver/VorazunA/LandingInterrupt01,Inaceitável. Sua rota de pouso está bloqueada. /// Unacceptable. Your landing path is blocked.=3948
VoiceOver/VorazunA/LandingInterrupt02,A área de pouso da sua estrutura está ocupada. /// Your structure's landing zone is occupied.=3949
VoiceOver/VorazunA/MaxSupply00,Não é possível. Estamos com o máximo de suprimentos.=3950
VoiceOver/VorazunA/MaxSupply01,Impossível. Máximo de suprimentos alcançado.=3951
VoiceOver/VorazunA/MaxSupplyProtoss00,Você não tem como sustentar forças adicionais. /// You cannot sustain additional forces.=3952
VoiceOver/VorazunA/MaxSupplyProtoss01,Reforços indisponíveis. Você atingiu o máximo de suprimento. /// Reinforcements unavailable. You've reached maximum supply.=3953
VoiceOver/VorazunA/MaxSupplyTerran00,Você atingiu o máximo de suprimento. /// You've reached maximum supply.=3954
VoiceOver/VorazunA/MaxSupplyTerran01,Suprimento máximo obtido. Já não havia terranos suficientes nesse setor? /// Maximum supply acquired--were there not enough terrans in this sector already?=3955
VoiceOver/VorazunA/MaxSupplyZerg00,Suprimento máximo. Até o Enxame tem seus limites. /// Maximum supply. Even the Swarm has its limits.=3956
VoiceOver/VorazunA/MaxSupplyZerg01,Sua casta não pode crescer mais. Graças aos deuses... /// Your brood can grow no further. Thank the gods...=3957
VoiceOver/VorazunA/MetamorphosisComplete00,Metamorfose concluída. /// Metamorphosis complete.=3958
VoiceOver/VorazunA/MetamorphosisComplete01,Processo de metamorfose concluído. /// Metamorphosis process completed.=3959
VoiceOver/VorazunA/MineralsDepleted00,Uma jazida de minérios se esgotou. /// A mineral field has been depleted.=3960
VoiceOver/VorazunA/MineralsDepleted01,Você esgotou um aglomerado de minérios. /// You've depleted a mineral cluster.=3961
VoiceOver/VorazunA/MineralsDepleted02,Você coletou todos os minérios disponíveis em um aglomerado. /// You've gathered all available minerals from a cluster.=3962
VoiceOver/VorazunA/MineralsDepleted03,Jazida de minérios exaurida. Talvez seja a hora de pensar em construir uma... base oculta? /// Mineral field exhausted. Perhaps it's time to consider a... hidden base?=3963
VoiceOver/VorazunA/MutationComplete00,Sua mutação foi concluída. /// Your mutation has completed.=3964
VoiceOver/VorazunA/MutationComplete01,Sua casta desenvolveu uma nova mutação. /// Your brood has developed a new mutation.=3965
VoiceOver/VorazunA/MutationComplete02,Sua mutação está concluída. Pelos deuses... /// Your mutation is complete. By the gods...=3966
VoiceOver/VorazunA/NeedCreep00,Tente colocar isso na gosma. /// Try placing that on creep.=3967
VoiceOver/VorazunA/NeedCreep01,Você tem que colocar isso na gosma. /// You must place that on creep.=3968
VoiceOver/VorazunA/NeedCreep02,Isso só pode ser transmutado na gosma. /// That can only be morphed on creep.=3969
VoiceOver/VorazunA/NeedGeyser00,Temos que posicionar isso em um gêiser de vespeno=3970
VoiceOver/VorazunA/NeedGeyser01,Assimiladores precisam ser colocados em gêisers de vespeno.=3971
VoiceOver/VorazunA/NeedGeyserProtoss00,Seu assimilador requer um gêiser de gás vespeno. /// Your assimilator requires a vespene geyser.=3972
VoiceOver/VorazunA/NeedGeyserProtoss01,Local de transdobra inaceitável. Tende de novo em um gêiser de vespeno. /// Warp location unacceptable--try again on a vespene geyser.=3973
VoiceOver/VorazunA/NeedGeyserProtoss02,Gêiser de vespeno necessário. /// Vespene geyser required.=3974
VoiceOver/VorazunA/NeedGeyserTerran00,Você precisa construir isso em um gêiser de vespeno. /// You must construct that on a vespene geyser.=3975
VoiceOver/VorazunA/NeedGeyserTerran01,Essa estrutura requer um gêiser de vespeno. /// That structure requires a vespene geyser.=3976
VoiceOver/VorazunA/NeedGeyserTerran02,Sua refinaria requer um gêiser de vespeno. /// Your refinery requires a vespene geyser.=3977
VoiceOver/VorazunA/NeedGeyserZerg00,Essa estrutura precisa ser posicionada em um gêiser de vespeno. /// This structure must be placed on a vespene geyser.=3978
VoiceOver/VorazunA/NeedGeyserZerg01,Um gêiser de vespeno é necessário. /// A vespene geyser is required.=3979
VoiceOver/VorazunA/NeedGeyserZerg02,Você tem que posicionar isso em um gêiser de vespeno. /// You must place that on a vespene geyser.=3980
VoiceOver/VorazunA/NeedMoreFood00,Temos que construir pilares energéticos adicionais.=3981
VoiceOver/VorazunA/NeedMoreFood01,Crie pilares energéticos adicionais.=3982
VoiceOver/VorazunA/NeedMoreFood02,Não há suprimentos suficientes. Temos que transdobrar um pilar energético.=3983
VoiceOver/VorazunA/NeedMoreFoodProtoss00,Seu suprimento é insuficiente. Transdobre pilares adicionais. /// You've insufficient supply. Warp in additional pylons.=3984
VoiceOver/VorazunA/NeedMoreFoodProtoss01,Seus guerreiros necessitam de pilares adicionais. /// Your warriors require additional pylons.=3985
VoiceOver/VorazunA/NeedMoreFoodProtoss02,Pilares adicionais são necessários. /// Additional pylons are required.=3986
VoiceOver/VorazunA/NeedMoreFoodProtoss03,Você precisa construir pilares adicionais. /// You must construct additional pylons.=3987
VoiceOver/VorazunA/NeedMoreFoodTerran00,Você precisa construir depósitos de suprimentos adicionais. /// You must construct additional supply depots.=3988
VoiceOver/VorazunA/NeedMoreFoodTerran01,Você não tem suprimento suficiente. Monte mais depósitos. /// You've not enough supply. Assemble more depots.=3989
VoiceOver/VorazunA/NeedMoreFoodTerran02,Seus depósitos de suprimentos são insuficientes. /// You've insufficient supply depots.=3990
VoiceOver/VorazunA/NeedMoreFoodZerg00,Sua casta necessita de suseranos adicionais. /// Your brood requires additional overlords.=3991
VoiceOver/VorazunA/NeedMoreFoodZerg01,Sua casta está dispersa demais. Gere suseranos adicionais. /// Your brood is spread too thin. Spawn additional overlords.=3992
VoiceOver/VorazunA/NeedMoreFoodZerg02,Você precisa gerar suseranos adicionais. /// You must spawn additional overlords.=3993
VoiceOver/VorazunA/NeedMoreGas00,Você precisa de mais gás vespeno. /// You require more vespene gas.=3994
VoiceOver/VorazunA/NeedMoreGas01,Você não tem gás vespeno suficiente. /// You've not enough vespene gas.=3995
VoiceOver/VorazunA/NeedMoreGas02,Você precisa extrair mais gás vespeno. /// You must harvest more vespene gas.=3996
VoiceOver/VorazunA/NeedMoreMinerals00,Você não tem minério suficiente. /// You have not enough minerals.=3997
VoiceOver/VorazunA/NeedMoreMinerals01,Você não tem minério suficiente. Ponha os extratores para trabalhar. /// You have not enough minerals. Put your harvesters to work.=3998
VoiceOver/VorazunA/NeedMoreMinerals02,Precisamos de mais minérios. /// Your mineral reserves are insufficient.=3999
VoiceOver/VorazunA/NotEnoughEnergy00,Você não tem energia suficiente. /// You've not enough energy.=4000
VoiceOver/VorazunA/NotEnoughEnergy01,Essa habilidade requer mais energia. /// That ability requires more energy.=4001
VoiceOver/VorazunA/NotEnoughEnergy02,Energia insuficiente. /// Insufficient energy.=4002
VoiceOver/VorazunA/NukeReady00,Seu míssil nuclear já está disponível. /// Your nuclear missile is now available.=4003
VoiceOver/VorazunA/NukeReady01,Uma carga nuclear está pronta. /// A nuclear payload is ready.=4004
VoiceOver/VorazunA/NukeReady02,Uma arma nuclear está pronta para o lançamento. /// A nuclear weapon is ready for launch.=4005
VoiceOver/VorazunA/PlaceInPowerField00,Você precisa colocar isso em um campo de energia. /// You must place that in a power field.=4006
VoiceOver/VorazunA/PlaceInPowerField01,Essa estrutura requer um campo de energia. /// That structure requires a power field.=4007
VoiceOver/VorazunA/PlaceInPowerField02,Um campo de energia é necessário. /// A power field is required.=4008
VoiceOver/VorazunA/PylonUnderAttack00,Seu pilar está sendo atacado! /// Your pylon is under attack!=4009
VoiceOver/VorazunA/PylonUnderAttack01,Seu adversário está atacando um pilar! /// Your foe strikes at a pylon!=4010
VoiceOver/VorazunA/PylonUnderAttack02,Seu pilar está sitiado! /// Your pylon is under siege!=4011
VoiceOver/VorazunA/QueenDeployed00,Ah... Uma nova rainha emergiu do seu aglomerado de colmeias. /// Ah... a new queen has emerged from your hive cluster.=4012
VoiceOver/VorazunA/QueenDeployed01,Uma nova rainha aguarda suas ordens. /// A new queen awaits your command.=4013
VoiceOver/VorazunA/QueenDeployed02,Uma nova rainha está pronta. /// A new queen is ready.=4014
VoiceOver/VorazunA/ResearchComplete00,Pesquisa concluída. /// Research complete=4015
VoiceOver/VorazunA/ResearchComplete01,Sua pesquisa está concluída. Que lhe sirva bem. /// Your research is complete. May it serve you well.=4016
VoiceOver/VorazunA/ResearchComplete02,Sua pesquisa foi concluída. Nem todas as batalhas são vencidas apenas com vantagem numérica. /// Your research has completed. Not all battles are won through numbers alone.=4017
VoiceOver/VorazunA/SalvageComplete00,Recuperação concluída. /// Salvage completed.=4018
VoiceOver/VorazunA/SalvageComplete01,Suas operações de recuperação foram concluídas. /// Your salvage operations have completed.=4019
